"Unnamed: 0","StudentID","CourseID","SelectionDate"
"3876","S0198","MATH 224","2023-09-26"
"3877","S0198","MATH 126","2022-09-26"
"3878","S0198","MATH 125","2022-09-26"
"3879","S0198","MATH 124","2022-09-26"
"3880","S0198","MATH 134","2022-09-26"
"3881","S0198","MATH 136","2022-09-26"
"3882","S0198","MATH 209","2023-09-26"
"3883","S0198","MATH 207","2023-09-26"
"3884","S0198","MATH 208","2023-09-26"
"3885","S0198","E E 280","2023-09-26"
"3886","S0198","E E 215","2023-09-26"
"3887","S0198","E E 201","2023-09-26"
"3888","S0199","E E 462","2023-09-26"
"3889","S0199","E E 361","2022-09-26"
"3890","S0199","E E 215","2021-09-26"
"3891","S0199","MATH 136","2020-09-26"
"3892","S0199","MATH 135","2020-09-26"
"3893","S0199","MATH 134","2020-09-26"
"3894","S0199","MATH 126","2020-09-26"
"3895","S0199","MATH 125","2020-09-26"
"3896","S0199","MATH 124","2020-09-26"
"3897","S0199","MATH 134","2020-09-26"
"3898","S0199","CSE 414","2023-09-26"
"3899","S0199","CSE 123","2020-09-26"
"3900","S0199","CSE 143","2020-09-26"
"3901","S0199","CSE 440","2023-09-26"
"3902","S0199","CSE 332","2022-09-26"
"3903","S0199","CSE 311","2022-09-26"
"3904","S0199","CSE 427","2023-09-26"
"3905","S0199","CSE 312","2022-09-26"
"3906","S0199","CSE 311","2022-09-26"
"3907","S0199","CSE 332","2022-09-26"
"3908","S0199","CSE 311","2022-09-26"
"3909","S0199","CSE 410","2023-09-26"
"3910","S0199","CSE 373","2022-09-26"
"3911","S0199","CSE 491","2023-09-26"
"3912","S0199","CSE 484","2023-09-26"
"3913","S0199","CSE 332","2022-09-26"
"3914","S0199","E E 445","2023-09-26"
"3915","S0199","MATH 224","2021-09-26"
"3916","S0199","CSE 475","2023-09-26"
"3917","S0199","E E 271","2021-09-26"
"3918","S0199","E E 241","2021-09-26"
"3919","S0199","MATH 208","2021-09-26"
"3920","S0199","MATH 207","2021-09-26"
"3921","S0199","E E 242","2021-09-26"
"3922","S0199","MATH 207","2021-09-26"
"3923","S0199","E E 299","2021-09-26"
"3924","S0200","MATH 209","2023-09-26"
"3925","S0200","MATH 207","2023-09-26"
"3926","S0200","MATH 125","2022-09-26"
"3927","S0200","MATH 124","2022-09-26"
"3928","S0200","MATH 208","2023-09-26"
"3929","S0200","MATH 126","2022-09-26"
"3930","S0200","MATH 125","2022-09-26"
"3931","S0200","MATH 124","2022-09-26"
"3932","S0200","MATH 134","2022-09-26"
"3933","S0200","E E 241","2023-09-26"
"3934","S0200","CSE 122","2022-09-26"
"3935","S0200","CSE 123","2022-09-26"
"3936","S0200","E E 280","2023-09-26"
"3937","S0200","E E 215","2023-09-26"
"3938","S0200","MATH 136","2022-09-26"
"3939","S0200","E E 242","2023-09-26"
"3940","S0200","MATH 207","2023-09-26"
"3941","S0200","MATH 282","2023-09-26"
